AnoOferecimento;Periodo Oferecimento;Tipo Periodo Oferecimento;Disciplina;NivelDisciplina;Turma;Dia da Semana;Hora Inicio Aula;Identificacao Sala de Aula
2014;1;S;QG362;G;B  ;4;19,00;IQ02 
2014;1;S;QG362;G;B  ;4;20,00;IQ02 
2014;1;S;QG564;G;A  ;6;8,00;IQ01 
2014;1;S;QG564;G;A  ;6;9,00;IQ01 
2014;1;S;QG564;G;A  ;6;10,00;LQ07 
2014;1;S;QG564;G;A  ;6;11,00;LQ07 
2014;1;S;QG564;G;A  ;6;14,00;LQ07 
2014;1;S;QG564;G;A  ;6;15,00;LQ07 
2014;1;S;QG564;G;A  ;6;16,00;LQ07 
2014;1;S;QG564;G;A  ;6;17,00;LQ07 
2014;1;S;QG565;G;A  ;6;8,00;IQ01 
2014;1;S;QG565;G;A  ;6;9,00;IQ01 
2014;1;S;QG565;G;A  ;6;10,00;LQ07 
2014;1;S;QG565;G;A  ;6;11,00;LQ07 
2014;1;S;QG565;G;A  ;6;14,00;LQ07 
2014;1;S;QG565;G;A  ;6;15,00;LQ07 
2014;1;S;QG565;G;A  ;6;16,00;LQ07 
2014;1;S;QG565;G;A  ;6;17,00;LQ07 
2014;1;S;QG680;G;A  ;4;19,00;IQ05 
2014;1;S;QG760;G;A  ;4;20,00;IQ05 
2014;1;S;QG760;G;A  ;4;21,00;IQ05 
2014;1;S;QG760;G;A  ;4;22,00;IQ05 
2014;1;S;QG835;G;A  ;3;21,00;IQ02 
2014;1;S;QG835;G;A  ;3;22,00;IQ02 
2014;1;S;QG835;G;A  ;6;19,00;IQ02 
2014;1;S;QG835;G;A  ;6;20,00;IQ02 
2014;1;S;QG860;G;A  ;6;14,00;LQ09 
2014;1;S;QG967;G;A  ;5;21,00;LQ04 
2014;1;S;QG967;G;A  ;5;22,00;LQ04 
2014;1;S;QG972;G;A  ;6;21,00;LQ04 
2014;1;S;QG972;G;B  ;2;14,00;IQ02 
2014;1;S;QI145;G;A  ;5;19,00;IQ01 
2014;1;S;QI145;G;A  ;5;20,00;IQ01 
2014;1;S;QI245;G;A  ;3;14,00;IQ03 
2014;1;S;QI245;G;A  ;3;15,00;IQ03 
2014;1;S;QI345;G;A  ;2;19,00;IQ04 
2014;1;S;QI345;G;A  ;2;20,00;IQ04 
2014;1;S;QI542;G;A  ;3;8,00;IQ04 
2014;1;S;QI542;G;A  ;3;9,00;LQ07 
2014;1;S;QI542;G;A  ;3;10,00;LQ07 
2014;1;S;QI542;G;A  ;3;11,00;LQ07 
2014;1;S;QI542;G;A  ;3;14,00;LQ07 
2014;1;S;QI542;G;A  ;3;15,00;LQ07 
2014;1;S;QI542;G;A  ;3;16,00;LQ07 
2014;1;S;QI542;G;A  ;3;17,00;LQ07 
2014;1;S;QI543;G;A  ;7;9,00;IQ06 
2014;1;S;QI543;G;A  ;7;10,00;LQ07 
2014;1;S;QI543;G;A  ;7;11,00;LQ07 
2014;1;S;QI543;G;A  ;7;14,00;LQ07 
2014;1;S;QI543;G;A  ;7;15,00;LQ07 
2014;1;S;QI543;G;A  ;7;16,00;LQ07 
2014;1;S;QI545;G;A  ;2;19,00;IQ01 
2014;1;S;QI545;G;A  ;2;20,00;IQ01 
2014;1;S;QI945;G;A  ;5;19,00;IQ05 
2014;1;S;QI945;G;A  ;5;20,00;IQ05 
2014;1;S;QO321;G;A  ;2;21,00;IQ03 
2014;1;S;QO321;G;A  ;2;22,00;IQ03 
2014;1;S;QO321;G;A  ;4;19,00;IQ06 
2014;1;S;QO321;G;A  ;4;20,00;IQ06 
2014;1;S;QO321;G;B  ;2;21,00;IQ04 
2014;1;S;QO321;G;B  ;2;22,00;IQ04 
2014;1;S;QO321;G;B  ;4;19,00;IQ04 
2014;1;S;QO321;G;B  ;4;20,00;IQ04 
2014;1;S;QO323;G;A  ;3;10,00;IQ04 
2014;1;S;QO323;G;A  ;3;11,00;IQ04 
2014;1;S;QO323;G;A  ;5;10,00;IQ04 
2014;1;S;QO323;G;A  ;5;11,00;IQ04 
2014;1;S;QO327;G;A  ;3;19,00;LQ07 
2014;1;S;QO327;G;A  ;3;20,00;LQ07 
2014;1;S;QO327;G;A  ;3;21,00;LQ07 
2014;1;S;QO327;G;A  ;3;22,00;LQ07 
2014;1;S;QO327;G;A  ;5;19,00;CB09 
2014;1;S;QO327;G;A  ;5;20,00;CB09 
2014;1;S;QO327;G;A  ;6;21,00;IQ05 
2014;1;S;QO327;G;A  ;6;22,00;IQ05 
2014;1;S;QO421;G;B  ;3;16,00;IQ03 
2014;1;S;QO421;G;B  ;3;17,00;IQ03 
2014;1;S;QO421;G;B  ;5;14,00;IQ02 
2014;1;S;QO421;G;B  ;5;15,00;IQ02 
2014;1;S;QO423;G;A  ;6;19,00;IQ03 
2014;1;S;QO423;G;A  ;6;20,00;IQ03 
2014;1;S;QO424;G;A  ;3;21,00;IQ04 
2014;1;S;QO424;G;A  ;3;22,00;IQ04 
2014;1;S;QO521;G;A  ;2;14,00;IQ01 
2014;1;S;QO521;G;A  ;2;15,00;IQ01 
2014;1;S;QO521;G;A  ;5;14,00;IQ04 
2014;1;S;QO521;G;A  ;5;15,00;IQ04 
2014;1;S;QO521;G;A  ;6;10,00;IQ01 
2014;1;S;QO521;G;A  ;6;11,00;IQ01 
2014;1;S;QO551;G;A  ;2;14,00;IQ03 
2014;1;S;QO551;G;A  ;2;15,00;IQ03 
2014;1;S;QO551;G;A  ;4;14,00;IQ03 
2014;1;S;QO551;G;A  ;4;15,00;IQ03 
2014;1;S;QO620;G;C  ;7;9,00;IQ02 
2014;1;S;QO620;G;C  ;7;10,00;LQ07 
2014;1;S;QO620;G;C  ;7;11,00;LQ07 
2014;1;S;QO620;G;C  ;7;14,00;LQ07 
2014;1;S;QO620;G;C  ;7;15,00;LQ07 
2014;1;S;QO620;G;C  ;7;16,00;LQ07 
2014;1;S;QO623;G;A  ;4;8,00;IQ06 
2014;1;S;QO623;G;A  ;4;9,00;IQ06 
2014;1;S;QO623;G;A  ;4;10,00;LQ07 
2014;1;S;QO623;G;A  ;4;11,00;LQ07 
2014;1;S;QO623;G;A  ;4;14,00;LQ07 
2014;1;S;QO623;G;A  ;4;15,00;LQ07 
2014;1;S;QO623;G;A  ;4;16,00;LQ07 
2014;1;S;QO623;G;A  ;4;17,00;LQ07 
2014;1;S;QO651;G;A  ;2;10,00;LQ08 
2014;1;S;QO651;G;A  ;2;11,00;LQ08 
2014;1;S;QO651;G;A  ;2;14,00;IQ04 
2014;1;S;ST529;T;A  ;5;19,00;LP01 
2014;1;S;QO651;G;A  ;4;10,00;IQ04 
2014;1;S;QO651;G;A  ;4;11,00;IQ04 
2014;1;S;QO928;G;A  ;5;16,00;IQ06 
2014;1;S;QO928;G;A  ;5;17,00;IQ06 
2014;1;S;SI010;G;A  ;5;21,00;LP10 
2014;1;S;SI010;G;A  ;5;22,00;LP10 
2014;1;S;SI100;G;A  ;3;19,00;LP01 
2014;1;S;SI100;G;A  ;3;20,00;LP01 
2014;1;S;SI100;G;A  ;3;21,00;LP01 
2014;1;S;SI100;G;A  ;3;22,00;LP01 
2014;1;S;SI100;G;B  ;6;8,00;LP01 
2014;1;S;SI100;G;B  ;6;9,00;LP01 
2014;1;S;SI100;G;B  ;6;10,00;LP01 
2014;1;S;SI100;G;B  ;6;11,00;LP01 
2014;1;S;SI101;G;A  ;2;10,00;SA13 
2014;1;S;SI101;G;A  ;2;11,00;SA13 
2014;1;S;SI102;G;A  ;3;14,00;PA07 
2014;1;S;SI102;G;A  ;3;15,00;PA07 
2014;1;S;SI120;G;A  ;2;14,00;PA02 
2014;1;S;SI120;G;A  ;2;15,00;PA02 
2014;1;S;SI120;G;A  ;2;16,00;PA02 
2014;1;S;SI120;G;A  ;2;17,00;PA02 
2014;1;S;SI221;G;A  ;2;19,00;PA07 
2014;1;S;SI221;G;A  ;2;20,00;PA07 
2014;1;S;SI221;G;A  ;2;21,00;PA07 
2014;1;S;SI221;G;A  ;2;22,00;PA07 
2014;1;S;SI221;G;A  ;5;21,00;PA07 
2014;1;S;SI221;G;A  ;5;22,00;PA07 
2014;1;S;SI300;G;A  ;3;19,00;LP03 
2014;1;S;SI300;G;A  ;3;20,00;LP03 
2014;1;S;SI300;G;A  ;3;21,00;LP03 
2014;1;S;SI300;G;A  ;3;22,00;LP03 
2014;1;S;SI300;G;B  ;2;8,00;LP03 
2014;1;S;SI300;G;B  ;2;9,00;LP03 
2014;1;S;SI300;G;B  ;2;10,00;LP03 
2014;1;S;SI300;G;B  ;2;11,00;LP03 
2014;1;S;SI304;G;A  ;4;19,00;LP01 
2014;1;S;SI304;G;A  ;4;20,00;LP01 
2014;1;S;SI304;G;A  ;4;21,00;LP01 
2014;1;S;SI304;G;A  ;4;22,00;LP01 
2014;1;S;SI304;G;B  ;2;14,00;LP03 
2014;1;S;SI304;G;B  ;2;15,00;LP03 
2014;1;S;SI304;G;B  ;2;16,00;LP03 
2014;1;S;SI304;G;B  ;2;17,00;LP03 
2014;1;S;SI350;G;A  ;6;14,00;SA13 
2014;1;S;SI350;G;A  ;6;15,00;SA13 
2014;1;S;SI404;G;A  ;5;19,00;PC18 
2014;1;S;SI404;G;A  ;5;20,00;PC18 
2014;1;S;SL101;G;A  ;2;8,00;UL01 
2014;1;S;SL101;G;A  ;2;9,00;UL01 
2014;1;S;SL101;G;A  ;2;10,00;UL01 
2014;1;S;SL101;G;A  ;2;11,00;UL01 
2014;1;S;SL101;G;A  ;2;14,00;LD34 
2014;1;S;SL101;G;A  ;2;15,00;LD34 
2014;1;S;SL101;G;B  ;2;8,00;UL01 
2014;1;S;SL101;G;B  ;2;9,00;UL01 
2014;1;S;SL101;G;B  ;2;10,00;UL01 
2014;1;S;SL101;G;B  ;2;11,00;UL01 
2014;1;S;SL101;G;B  ;2;16,00;LD34 
2014;1;S;SL101;G;B  ;2;17,00;LD34 
2014;1;S;SL101;G;C  ;4;19,00;UL03 
2014;1;S;SL101;G;C  ;4;20,00;UL03 
2014;1;S;SL101;G;C  ;4;21,00;UL03 
2014;1;S;SL101;G;C  ;4;22,00;UL03 
2014;1;S;SL101;G;C  ;7;8,00;UL03 
2014;1;S;SL101;G;C  ;7;9,00;UL03 
2014;1;S;SL104;G;A  ;4;8,00;UL16 
2014;1;S;SL104;G;A  ;4;9,00;UL16 
2014;1;S;SL104;G;A  ;4;10,00;UL16 
2014;1;S;SL104;G;A  ;4;11,00;UL16 
2014;1;S;SL105;G;A  ;5;10,00;UL42 
2014;1;S;SL105;G;A  ;5;11,00;UL42 
2014;1;S;SL105;G;A  ;5;14,00;UL67 
2014;1;S;SL105;G;A  ;5;15,00;UL67 
2014;1;S;SL105;G;B  ;5;10,00;UL42 
2014;1;S;SL105;G;B  ;5;11,00;UL42 
2014;1;S;SL105;G;B  ;5;16,00;UL67 
2014;1;S;SL105;G;B  ;5;17,00;UL67 
2014;1;S;SL204;G;A  ;3;14,00;UL25 
2014;1;S;SL204;G;A  ;3;15,00;UL25 
2014;1;S;SL204;G;A  ;3;16,00;UL25 
2014;1;S;SL204;G;A  ;3;17,00;UL25 
2014;1;S;SL303;G;A  ;5;10,00;UL16 
2014;1;S;SL303;G;A  ;5;11,00;UL16 
2014;1;S;SL303;G;A  ;6;8,00;UL16 
2014;1;S;SL303;G;A  ;6;9,00;UL16 
2014;1;S;SL303;G;A  ;6;10,00;UL16 
2014;1;S;SL303;G;A  ;6;11,00;UL16 
2014;1;S;SL400;G;A  ;5;16,00;UL04 
2014;1;S;SL400;G;A  ;5;17,00;UL04 
2014;1;S;SL500;G;A  ;6;8,00;UL27 
2014;1;S;SL500;G;A  ;6;9,00;UL27 
2014;1;S;SL500;G;A  ;6;10,00;UL27 
2014;1;S;SL500;G;A  ;6;11,00;UL27 
2014;1;S;SL500;G;B  ;2;8,00;UL21 
2014;1;S;SL500;G;B  ;2;9,00;UL21 
2014;1;S;SL500;G;B  ;2;10,00;UL21 
2014;1;S;SL500;G;B  ;2;11,00;UL21 
2014;1;S;SL600;G;A  ;2;14,00;UL25 
2014;1;S;SL600;G;A  ;2;15,00;UL25 
2014;1;S;ST001;T;A  ;6;19,00;PA01 
2014;1;S;ST001;T;A  ;6;20,00;PA01 
2014;1;S;ST001;T;C  ;6;16,00;SA10 
2014;1;S;ST001;T;C  ;6;17,00;SA10 
2014;1;S;ST008;T;B  ;6;16,00;SA10 
2014;1;S;ST008;T;B  ;6;17,00;SA10 
2014;1;S;ST026;T;A  ;3;19,00;LP02 
2014;1;S;ST026;T;A  ;3;20,00;LP02 
2014;1;S;ST026;T;A  ;3;21,00;LP02 
2014;1;S;ST026;T;A  ;3;22,00;LP02 
2014;1;S;ST027;T;A  ;2;21,00;SA18 
2014;1;S;ST027;T;A  ;2;22,00;SA18 
2014;1;S;ST033;T;A  ;2;21,00;SA18 
2014;1;S;ST033;T;A  ;2;22,00;SA18 
2014;1;S;ST037;T;A  ;5;8,00;PA05 
2014;1;S;ST037;T;A  ;5;10,00;LZ09 
2014;1;S;ST045;T;A  ;2;21,00;SA18 
2014;1;S;ST045;T;A  ;2;22,00;SA18 
2014;1;S;ST047;T;A  ;5;19,00;PC18 
2014;1;S;ST047;T;A  ;5;20,00;PC18 
2014;1;S;ST056;T;A  ;2;19,00;SA14 
2014;1;S;ST056;T;A  ;2;20,00;SA14 
2014;1;S;ST056;T;A  ;2;21,00;SA14 
2014;1;S;ST056;T;A  ;2;22,00;SA14 
2014;1;S;ST057;T;A  ;5;19,00;SA18 
2014;1;S;ST057;T;A  ;5;20,00;SA18 
2014;1;S;ST057;T;A  ;5;21,00;SA18 
2014;1;S;ST057;T;A  ;5;22,00;SA18 
2014;1;S;ST061;T;A  ;5;19,00;LP09 
2014;1;S;ST061;T;A  ;5;20,00;LP09 
2014;1;S;ST061;T;A  ;5;21,00;LP09 
2014;1;S;ST061;T;A  ;5;22,00;LP09 
2014;1;S;ST067;T;A  ;5;8,00;PA06 
2014;1;S;ST067;T;A  ;5;9,00;PA06 
2014;1;S;ST067;T;A  ;5;10,00;PA06 
2014;1;S;ST067;T;A  ;5;11,00;PA06 
2014;1;S;ST075;T;A  ;2;16,00;SA13 
2014;1;S;ST075;T;A  ;2;17,00;SA13 
2014;1;S;ST077;T;A  ;2;14,00;SA13 
2014;1;S;ST077;T;A  ;2;15,00;SA13 
2014;1;S;ST083;T;A  ;6;16,00;PA05 
2014;1;S;ST083;T;A  ;6;17,00;PA05 
2014;1;S;ST090;T;A  ;2;21,00;SA16 
2014;1;S;ST090;T;A  ;2;22,00;SA16 
2014;1;S;ST100;T;A  ;3;16,00;SA08 
2014;1;S;ST100;T;A  ;3;17,00;SA08 
2014;1;S;ST103;T;A  ;7;8,00;LP03 
2014;1;S;ST103;T;A  ;7;9,00;LP03 
2014;1;S;ST103;T;A  ;7;10,00;LP03 
2014;1;S;ST103;T;A  ;7;11,00;LP03 
2014;1;S;ST103;T;B  ;5;19,00;LP03 
2014;1;S;ST103;T;B  ;5;20,00;LP03 
2014;1;S;ST103;T;B  ;5;21,00;LP03 
2014;1;S;ST103;T;B  ;5;22,00;LP03 
2014;1;S;ST103;T;C  ;6;14,00;LP01 
2014;1;S;ST103;T;C  ;6;15,00;LP01 
2014;1;S;ST103;T;C  ;6;16,00;LP01 
2014;1;S;ST103;T;C  ;6;17,00;LP01 
2014;1;S;ST107;T;A  ;5;19,00;SA11 
2014;1;S;ST107;T;A  ;5;20,00;SA11 
2014;1;S;ST107;T;A  ;5;21,00;LZ09 
2014;1;S;ST107;T;C  ;4;14,00;SA14 
2014;1;S;ST107;T;C  ;4;15,00;SA14 
2014;1;S;ST107;T;C  ;4;16,00;LZ09 
2014;1;S;ST108;T;A  ;3;19,00;SA10 
2014;1;S;ST108;T;A  ;3;20,00;SA10 
2014;1;S;ST108;T;A  ;6;19,00;SA10 
2014;1;S;ST108;T;A  ;6;20,00;SA10 
2014;1;S;ST108;T;A  ;6;21,00;LZ07 
2014;1;S;ST108;T;A  ;6;22,00;LZ07 
2014;1;S;ST108;T;B  ;3;19,00;SA11 
2014;1;S;ST108;T;B  ;3;20,00;SA11 
2014;1;S;ST108;T;B  ;6;19,00;LZ07 
2014;1;S;ST108;T;B  ;6;20,00;LZ07 
2014;1;S;ST108;T;B  ;6;21,00;SA11 
2014;1;S;ST108;T;B  ;6;22,00;SA11 
2014;1;S;ST108;T;C  ;5;8,00;SA14 
2014;1;S;ST108;T;C  ;5;9,00;SA14 
2014;1;S;ST108;T;C  ;5;10,00;SA14 
2014;1;S;ST108;T;C  ;5;11,00;SA14 
2014;1;S;ST108;T;C  ;5;14,00;LZ07 
2014;1;S;ST108;T;C  ;5;15,00;LZ07 
2014;1;S;ST109;T;A  ;2;19,00;PA04 
2014;1;S;ST109;T;A  ;2;20,00;PA04 
2014;1;S;ST109;T;A  ;2;21,00;PA04 
2014;1;S;ST109;T;A  ;2;22,00;PA04 
2014;1;S;ST109;T;C  ;3;14,00;PA01 
2014;1;S;ST109;T;C  ;3;15,00;PA01 
2014;1;S;ST109;T;C  ;3;16,00;PA01 
2014;1;S;ST109;T;C  ;3;17,00;PA01 
2014;1;S;ST111;T;A  ;2;14,00;SA09 
2014;1;S;ST111;T;A  ;2;15,00;SA09 
2014;1;S;ST111;T;A  ;2;16,00;SA09 
2014;1;S;ST111;T;A  ;2;17,00;SA09 
2014;1;S;ST111;T;B  ;4;19,00;SA09 
2014;1;S;ST111;T;B  ;4;20,00;SA09 
2014;1;S;ST111;T;B  ;4;21,00;SA09 
2014;1;S;ST111;T;B  ;4;22,00;SA09 
2014;1;S;ST113;T;B  ;6;19,00;SA12 
2014;1;S;ST113;T;B  ;6;20,00;SA12 
2014;1;S;ST114;T;A  ;3;19,00;PA06 
2014;1;S;ST114;T;A  ;3;20,00;PA06 
2014;1;S;ST118;T;A  ;5;19,00;SA10 
2014;1;S;ST118;T;A  ;5;20,00;SA10 
2014;1;S;ST118;T;A  ;5;21,00;SA10 
2014;1;S;ST118;T;A  ;5;22,00;SA10 
2014;1;S;ST120;T;B  ;5;16,00;SA13 
2014;1;S;ST120;T;B  ;5;17,00;SA13 
2014;1;S;ST161;T;A  ;3;19,00;SA08 
2014;1;S;ST161;T;A  ;3;20,00;SA08 
2014;1;S;ST161;T;A  ;3;21,00;SA08 
2014;1;S;ST161;T;A  ;3;22,00;SA08 
2014;1;S;ST209;T;A  ;6;19,00;PC17 
2014;1;S;ST209;T;A  ;6;20,00;PC17 
2014;1;S;ST209;T;A  ;6;21,00;PC17 
2014;1;S;ST209;T;A  ;6;22,00;PC17 
2014;1;S;ST210;T;A  ;4;19,00;PA02 
2014;1;S;ST210;T;A  ;4;20,00;PA02 
2014;1;S;ST210;T;A  ;4;21,00;PA02 
2014;1;S;ST210;T;A  ;4;22,00;PA02 
2014;1;S;ST211;T;A  ;3;14,00;SA10 
2014;1;S;ST211;T;A  ;3;15,00;SA10 
2014;1;S;ST211;T;A  ;3;16,00;SA10 
2014;1;S;ST211;T;A  ;3;17,00;SA10 
2014;1;S;ST262;T;A  ;5;19,00;SA17 
2014;1;S;ST262;T;A  ;5;20,00;SA17 
2014;1;S;ST262;T;A  ;5;21,00;LP10 
2014;1;S;ST262;T;A  ;5;22,00;LP10 
2014;1;S;ST301;T;A  ;7;8,00;SA18 
2014;1;S;ST301;T;A  ;7;9,00;SA18 
2014;1;S;ST301;T;A  ;7;10,00;SA18 
2014;1;S;ST301;T;A  ;7;11,00;SA18 
2014;1;S;ST301;T;C  ;6;14,00;SA18 
2014;1;S;ST301;T;C  ;6;15,00;SA18 
2014;1;S;ST301;T;C  ;6;16,00;SA18 
2014;1;S;ST301;T;C  ;6;17,00;SA18 
2014;1;S;ST303;T;A  ;2;19,00;PA02 
2014;1;S;ST303;T;A  ;2;20,00;PA02 
2014;1;S;ST303;T;A  ;2;21,00;PA02 
2014;1;S;ST303;T;A  ;2;22,00;PA02 
2014;1;S;ST303;T;D  ;3;8,00;PA05 
2014;1;S;ST303;T;D  ;3;9,00;PA05 
2014;1;S;ST303;T;D  ;3;10,00;PA05 
2014;1;S;ST303;T;D  ;3;11,00;PA05 
2014;1;S;ST304;T;A  ;5;19,00;PA06 
2014;1;S;ST304;T;A  ;5;20,00;PA06 
2014;1;S;ST304;T;A  ;5;21,00;PA06 
2014;1;S;ST304;T;A  ;5;22,00;PA06 
2014;1;S;ST304;T;C  ;4;14,00;LC02 
2014;1;S;ST304;T;C  ;4;15,00;LC02 
2014;1;S;ST304;T;C  ;4;16,00;LC02 
2014;1;S;ST304;T;C  ;4;17,00;LC02 
2014;1;S;ST305;T;A  ;3;19,00;SA14 
2014;1;S;ST305;T;A  ;3;20,00;SA14 
2014;1;S;ST305;T;A  ;3;21,00;LZ07 
2014;1;S;ST305;T;A  ;3;22,00;LZ07 
2014;1;S;ST306;T;B  ;6;19,00;SA18 
2014;1;S;ST306;T;B  ;6;20,00;SA18 
2014;1;S;ST306;T;B  ;6;21,00;SA18 
2014;1;S;ST306;T;B  ;6;22,00;SA18 
2014;1;S;ST307;T;A  ;2;8,00;SA15 
2014;1;S;ST307;T;A  ;2;9,00;SA15 
2014;1;S;ST307;T;A  ;2;10,00;SA15 
2014;1;S;ST307;T;A  ;2;11,00;SA15 
2014;1;S;ST307;T;B  ;5;19,00;PA05 
2014;1;S;ST307;T;B  ;5;20,00;PA05 
2014;1;S;ST307;T;B  ;5;21,00;PA05 
2014;1;S;ST307;T;B  ;5;22,00;PA05 
2014;1;S;ST309;T;A  ;3;19,00;SA18 
2014;1;S;ST309;T;A  ;3;20,00;SA18 
2014;1;S;ST309;T;A  ;3;21,00;SA18 
2014;1;S;ST309;T;A  ;3;22,00;SA18 
2014;1;S;ST362;T;B  ;6;19,00;PA04 
2014;1;S;ST362;T;B  ;6;20,00;PA04 
2014;1;S;ST362;T;B  ;6;21,00;PA04 
2014;1;S;ST362;T;B  ;6;22,00;PA04 
2014;1;S;ST363;T;A  ;3;19,00;LP03 
2014;1;S;ST363;T;A  ;3;20,00;LP03 
2014;1;S;ST363;T;A  ;3;21,00;LP03 
2014;1;S;ST363;T;A  ;3;22,00;LP03 
2014;1;S;ST363;T;B  ;2;8,00;LP03 
2014;1;S;ST363;T;B  ;2;9,00;LP03 
2014;1;S;ST363;T;B  ;2;10,00;LP03 
2014;1;S;ST363;T;B  ;2;11,00;LP03 
2014;1;S;ST364;T;A  ;6;19,00;LP01 
2014;1;S;ST364;T;A  ;6;20,00;LP01 
2014;1;S;ST364;T;A  ;6;21,00;LP01 
2014;1;S;ST364;T;A  ;6;22,00;LP01 
2014;1;S;ST366;T;A  ;4;19,00;LP01 
2014;1;S;ST366;T;A  ;4;20,00;LP01 
2014;1;S;ST366;T;A  ;4;21,00;LP01 
2014;1;S;ST366;T;A  ;4;22,00;LP01 
2014;1;S;ST366;T;B  ;2;14,00;LP03 
2014;1;S;ST366;T;B  ;2;15,00;LP03 
2014;1;S;ST366;T;B  ;2;16,00;LP03 
2014;1;S;ST366;T;B  ;2;17,00;LP03 
2014;1;S;ST405;T;A  ;3;14,00;PA06 
2014;1;S;ST405;T;A  ;3;15,00;PA06 
2014;1;S;ST405;T;A  ;3;16,00;PA06 
2014;1;S;ST405;T;A  ;3;17,00;PA06 
2014;1;S;ST420;T;A  ;4;19,00;PA05 
2014;1;S;ST420;T;A  ;4;20,00;PA05 
2014;1;S;ST420;T;A  ;4;21,00;PA05 
2014;1;S;ST420;T;A  ;4;22,00;PA05 
2014;1;S;ST423;T;A  ;4;19,00;SA13 
2014;1;S;ST423;T;A  ;4;20,00;SA13 
2014;1;S;ST423;T;A  ;4;21,00;SA13 
2014;1;S;ST423;T;A  ;4;22,00;SA13 
2014;1;S;ST511;T;A  ;5;19,00;PA01 
2014;1;S;ST511;T;A  ;5;20,00;PA01 
2014;1;S;ST511;T;A  ;5;21,00;PA01 
2014;1;S;ST511;T;A  ;5;22,00;PA01 
2014;1;S;ST512;T;A  ;6;19,00;PA05 
2014;1;S;ST512;T;A  ;6;20,00;PA05 
2014;1;S;ST514;T;A  ;2;19,00;SA12 
2014;1;S;ST514;T;A  ;2;20,00;SA12 
2014;1;S;ST514;T;A  ;2;21,00;SA12 
2014;1;S;ST514;T;A  ;2;22,00;SA12 
2014;1;S;ST515;T;A  ;3;19,00;PA04 
2014;1;S;ST515;T;A  ;3;20,00;PA04 
2014;1;S;ST515;T;A  ;3;21,00;PA04 
2014;1;S;ST515;T;A  ;3;22,00;PA04 
2014;1;S;ST525;T;A  ;6;19,00;LP10 
2014;1;S;ST525;T;A  ;6;20,00;LP10 
2014;1;S;ST525;T;A  ;6;21,00;LP10 
2014;1;S;ST525;T;A  ;6;22,00;LP10 
2014;1;S;ST526;T;A  ;7;8,00;PA04 
2014;1;S;ST526;T;A  ;7;9,00;PA04 
2014;1;S;ST526;T;A  ;7;10,00;PA04 
2014;1;S;ST526;T;A  ;7;11,00;PA04 
2014;1;S;ST526;T;A  ;7;14,00;PA04 
2014;1;S;ST526;T;A  ;7;15,00;PA04 
2014;1;S;ST527;T;A  ;4;19,00;SA18 
2014;1;S;ST527;T;A  ;4;20,00;SA18 
2014;1;S;ST527;T;A  ;4;21,00;SA18 
2014;1;S;ST527;T;A  ;4;22,00;SA18 
2014;1;S;ST528;T;A  ;5;19,00;LP01 
2014;1;S;ST528;T;A  ;5;20,00;LP01 
2014;1;S;ST528;T;A  ;5;21,00;LP01 
2014;1;S;ST528;T;A  ;5;22,00;LP01 
2014;1;S;TA514;G;C  ;4;20,00;FA11 
2014;1;S;ST529;T;A  ;5;20,00;LP01 
2014;1;S;ST529;T;A  ;5;21,00;LP01 
2014;1;S;ST529;T;A  ;5;22,00;LP01 
2014;1;S;ST538;T;A  ;3;19,00;SA16 
2014;1;S;ST538;T;A  ;3;20,00;SA16 
2014;1;S;ST538;T;A  ;3;21,00;SA16 
2014;1;S;ST538;T;A  ;3;22,00;SA16 
2014;1;S;ST538;T;A  ;7;8,00;SA16 
2014;1;S;ST538;T;A  ;7;9,00;SA16 
2014;1;S;ST539;T;A  ;3;19,00;SA16 
2014;1;S;ST539;T;A  ;3;20,00;SA16 
2014;1;S;ST539;T;A  ;3;21,00;SA16 
2014;1;S;ST539;T;A  ;3;22,00;SA16 
2014;1;S;ST540;T;A  ;2;19,00;SA15 
2014;1;S;ST540;T;A  ;2;20,00;SA15 
2014;1;S;ST540;T;A  ;2;21,00;SA15 
2014;1;S;ST540;T;A  ;2;22,00;SA15 
2014;1;S;ST562;T;A  ;6;19,00;SA09 
2014;1;S;ST562;T;A  ;6;20,00;SA09 
2014;1;S;ST562;T;A  ;6;21,00;SA09 
2014;1;S;ST562;T;A  ;6;22,00;SA09 
2014;1;S;ST562;T;B  ;4;8,00;SA13 
2014;1;S;ST562;T;B  ;4;9,00;SA13 
2014;1;S;ST562;T;B  ;4;10,00;SA13 
2014;1;S;ST562;T;B  ;4;11,00;SA13 
2014;1;S;ST565;T;A  ;3;14,00;PA04 
2014;1;S;ST565;T;A  ;3;15,00;PA04 
2014;1;S;ST565;T;A  ;5;14,00;PC17 
2014;1;S;ST565;T;A  ;5;15,00;PC17 
2014;1;S;ST565;T;B  ;3;14,00;PA04 
2014;1;S;ST565;T;B  ;3;15,00;PA04 
2014;1;S;ST565;T;B  ;3;16,00;PC17 
2014;1;S;ST565;T;B  ;3;17,00;PC17 
2014;1;S;ST566;T;A  ;6;19,00;LP09 
2014;1;S;ST566;T;A  ;6;20,00;LP09 
2014;1;S;ST566;T;A  ;6;21,00;LP09 
2014;1;S;ST566;T;A  ;6;22,00;LP09 
2014;1;S;ST566;T;B  ;3;8,00;LP02 
2014;1;S;ST566;T;B  ;3;9,00;LP02 
2014;1;S;ST566;T;B  ;3;10,00;LP02 
