Catalogo;Curso;NivelCurso;CodigoBloco;No.CreditosBloco;Disciplina;NivelDisciplina
1977;16;G;6;4;HC-8-;
1977;17;G;1;4;HC---;
1977;17;G;1;4;HE534;G
1977;17;G;1;4;HE691;G
1977;17;G;1;4;HL---;
1977;17;G;1;4;MC111;G
1977;17;G;1;4;MS415;G
1977;18;G;1;21;HL---;
1977;18;G;2;6;-----;
1977;18;G;3;4;HL113;G
1977;18;G;3;4;HL114;G
1977;18;G;4;4;HL213;G
1977;18;G;4;4;HL214;G
1977;20;G;1;16;EP---;
1977;20;G;2;8;-----;
1978;1;G;1;2;F 001;G
1978;1;G;1;2;HC---;
1978;1;G;1;2;HE---;
1978;1;G;1;2;HL---;
1978;1;G;1;2;MA001;G
1978;2;G;1;2;F 001;G
1978;2;G;1;2;HC---;
1978;2;G;1;2;HE---;
1978;2;G;1;2;HL---;
1978;2;G;1;2;MA001;G
1978;2;G;2;6;ME651;G
1978;2;G;2;6;ME715;G
1978;2;G;2;6;ME721;G
1978;2;G;3;28;EA---;
1978;2;G;3;28;F ---;
1978;2;G;3;28;HE---;
1978;2;G;3;28;MA---;
1978;2;G;3;28;MC---;
1978;2;G;3;28;ME501;G
1978;2;G;3;28;ME513;G
1978;2;G;3;28;ME601;G
1978;2;G;3;28;ME602;G
1978;2;G;3;28;ME603;G
1978;2;G;3;28;ME607;G
1978;2;G;3;28;ME661;G
1978;2;G;3;28;ME701;G
1978;2;G;3;28;ME702;G
1978;2;G;3;28;ME703;G
1978;2;G;3;28;ME705;G
1978;2;G;3;28;ME714;G
1978;2;G;3;28;ME716;G
1978;2;G;3;28;ME722;G
1978;2;G;3;28;ME731;G
1978;2;G;3;28;ME831;G
1978;2;G;3;28;ME841;G
1978;2;G;3;28;ME842;G
1978;2;G;3;28;MS---;
1978;2;G;4;11;-----;
1978;3;G;1;2;F 001;G
1978;3;G;1;2;HC---;
1978;3;G;1;2;HE---;
1978;3;G;1;2;HL---;
1978;3;G;1;2;HZ---;
1978;3;G;1;2;MA001;G
1978;3;G;2;15;-----;
1978;3;G;3;3;MA562;G
1978;3;G;3;3;MA661;G
1978;8;G;1;2;F 001;G
1978;8;G;1;2;HC141;G
1978;8;G;1;2;HC151;G
1978;8;G;1;2;HC161;G
1978;8;G;1;2;HC181;G
1978;8;G;1;2;HC281;G
1978;8;G;1;2;HC291;G
1978;8;G;1;2;HC292;G
1978;8;G;1;2;HC293;G
1978;8;G;1;2;HC294;G
1978;8;G;1;2;HZ158;G
1978;8;G;1;2;HZ161;G
1978;8;G;1;2;MA001;G
1978;9;G;1;2;F 001;G
1978;9;G;1;2;HC141;G
1978;9;G;1;2;HC151;G
1978;9;G;1;2;HC161;G
1978;9;G;1;2;HC181;G
1978;9;G;1;2;HC281;G
1978;9;G;1;2;HC291;G
1978;9;G;1;2;HC292;G
1978;9;G;1;2;HC293;G
1978;9;G;1;2;HC294;G
1978;9;G;1;2;MA001;G
1978;9;G;2;6;EQ981;G
1978;9;G;2;6;EQ982;G
1978;9;G;2;6;EQ993;G
1978;9;G;3;12;EQ012;G
1978;9;G;3;12;EQ013;G
1978;9;G;3;12;EQ032;G
1978;9;G;3;12;EQ051;G
1978;9;G;3;12;EQ092;G
1978;9;G;3;12;EQ961;G
1978;9;G;3;12;F 640;G
1978;10;G;1;2;F 001;G
1978;10;G;1;2;HC141;G
1978;10;G;1;2;HC151;G
1978;10;G;1;2;HC161;G
1978;10;G;1;2;HC181;G
1978;10;G;1;2;HC281;G
1978;10;G;1;2;HC291;G
1978;10;G;1;2;HC292;G
1978;10;G;1;2;HC293;G
1978;10;G;1;2;HC294;G
1978;10;G;1;2;MA001;G
1978;10;G;2;16;BA---;
1978;10;G;2;16;BB---;
1978;10;G;2;16;BC---;
1978;10;G;2;16;BE---;
1978;10;G;2;16;BF---;
1978;10;G;2;16;BG---;
1978;10;G;2;16;BH---;
1978;10;G;2;16;BL---;
1978;10;G;2;16;BM---;
1978;10;G;2;16;BO---;
1978;10;G;2;16;BP---;
1978;10;G;2;16;BT---;
1978;10;G;2;16;BV---;
1978;10;G;2;16;BZ---;
1978;10;G;2;16;EA---;
1978;10;G;2;16;EC---;
1978;10;G;2;16;EE---;
1978;10;G;2;16;EM---;
1978;10;G;2;16;EM091;G
1978;10;G;2;16;EQ---;
1978;10;G;2;16;ET---;
1978;10;G;2;16;F----;
1978;10;G;2;16;FA---;
1978;10;G;2;16;HE---;
1978;10;G;2;16;MA---;
1978;10;G;2;16;MC---;
1978;10;G;2;16;MD---;
1978;10;G;2;16;ME---;
1978;10;G;2;16;MS---;
1978;10;G;2;16;Q ---;
1978;10;G;2;16;TA---;
1978;11;G;1;2;F 001;G
1978;11;G;1;2;HC141;G
1978;11;G;1;2;HC151;G
1978;11;G;1;2;HC161;G
1978;11;G;1;2;HC181;G
1978;11;G;1;2;HC281;G
1978;11;G;1;2;HC291;G
1978;11;G;1;2;HC292;G
1978;11;G;1;2;HC293;G
1978;11;G;1;2;HC294;G
1978;11;G;1;2;MA001;G
1978;12;G;1;2;F 001;G
1978;12;G;1;2;HC141;G
1978;12;G;1;2;HC151;G
1978;12;G;1;2;HC161;G
1978;12;G;1;2;HC181;G
1978;12;G;1;2;HC281;G
1978;12;G;1;2;HC291;G
1978;12;G;1;2;HC292;G
1978;12;G;1;2;HC293;G
1978;12;G;1;2;HC294;G
1978;12;G;1;2;MA001;G
1978;13;G;1;2;F 001;G
1978;13;G;1;2;HC141;G
1978;13;G;1;2;HC151;G
1978;13;G;1;2;HC161;G
1978;13;G;1;2;HC181;G
1978;13;G;1;2;HC281;G
1978;13;G;1;2;HC291;G
1978;13;G;1;2;HC292;G
1978;13;G;1;2;HC293;G
1978;13;G;1;2;HC294;G
1978;13;G;1;2;HZ158;G
1978;13;G;1;2;HZ161;G
1978;13;G;1;2;MA001;G
1978;16;G;1;12;HE---;
1978;16;G;1;12;HL---;
1978;16;G;2;4;HC-4-;
1978;16;G;3;4;HC-5-;
1978;16;G;4;4;HC-6-;
1978;16;G;5;8;HC-7-;
1978;16;G;6;4;HC-8-;
1978;17;G;1;10;HC---;
1978;17;G;1;10;HE534;G
1978;17;G;1;10;HE691;G
1978;17;G;1;10;HL---;
1978;17;G;1;10;MC111;G
1978;17;G;1;10;MS415;G
1978;18;G;1;24;BF---;
1978;18;G;1;24;EP---;
1978;18;G;1;24;HC---;
1978;18;G;1;24;HL---;
1978;18;G;1;24;MA---;
1978;18;G;1;24;MC---;
1978;18;G;1;24;ME---;
1978;18;G;1;24;TL---;
1978;18;G;2;6;-----;
1978;18;G;3;4;HL113;G
1978;18;G;3;4;HL114;G
1978;18;G;4;4;HL213;G
1978;18;G;4;4;HL214;G
1978;19;G;1;8;HL102;G
1978;19;G;1;8;HL112;G
1978;19;G;1;8;HL113;G
1978;19;G;1;8;HL212;G
1978;19;G;1;8;HL213;G
1978;19;G;2;17;HC484;G
1978;19;G;2;17;HC683;G
1978;19;G;2;17;HC782;G
1978;19;G;2;17;HC882;G
1978;19;G;2;17;HH283;G
1978;19;G;2;17;HH486;G
1978;19;G;2;17;HH7--;
1978;19;G;2;17;HH784;G
1978;19;G;2;17;HH885;G
1978;20;G;1;16;EP---;
1978;20;G;2;8;-----;
1978;21;G;1;2;HC---;
1978;21;G;1;2;HL---;
1979;1;G;1;2;F 001;G
1979;1;G;1;2;HC---;
1979;1;G;1;2;HE---;
1979;1;G;1;2;HL---;
1979;1;G;1;2;MA001;G
1979;2;G;1;2;F 001;G
1979;2;G;1;2;HC---;
1979;2;G;1;2;HE---;
1979;2;G;1;2;HL---;
1979;2;G;1;2;MA001;G
1979;2;G;2;6;ME651;G
1979;2;G;2;6;ME715;G
1979;2;G;2;6;ME721;G
1979;2;G;3;28;EA---;
1979;2;G;3;28;F ---;
1979;2;G;3;28;HE---;
1979;2;G;3;28;MA---;
1979;2;G;3;28;MA503;G
1979;2;G;3;28;MC---;
1979;2;G;3;28;ME501;G
1979;2;G;3;28;ME513;G
1979;2;G;3;28;ME601;G
1979;2;G;3;28;ME602;G
1979;2;G;3;28;ME603;G
1979;2;G;3;28;ME607;G
1979;2;G;3;28;ME661;G
1979;2;G;3;28;ME701;G
1979;2;G;3;28;ME702;G
1979;2;G;3;28;ME703;G
1979;2;G;3;28;ME705;G
1979;2;G;3;28;ME714;G
1979;2;G;3;28;ME716;G
1979;2;G;3;28;ME722;G
1979;2;G;3;28;ME731;G
1979;2;G;3;28;ME831;G
1979;2;G;3;28;ME841;G
1979;2;G;3;28;ME842;G
1979;2;G;3;28;MS---;
1979;2;G;4;11;-----;
1979;3;G;1;2;F 001;G
1979;3;G;1;2;HC---;
1979;3;G;1;2;HE---;
1979;3;G;1;2;HL---;
1979;3;G;1;2;MA001;G
1979;3;G;2;15;-----;
1979;3;G;3;3;MA562;G
1979;3;G;3;3;MA661;G
1979;8;G;1;2;F 001;G
1979;8;G;1;2;HC141;G
1979;8;G;1;2;HC151;G
1979;8;G;1;2;HC161;G
1979;8;G;1;2;HC181;G
1979;8;G;1;2;HC281;G
1979;8;G;1;2;HC291;G
1979;8;G;1;2;HC292;G
1979;8;G;1;2;HC293;G
1979;8;G;1;2;HC294;G
1979;8;G;1;2;HZ158;G
1979;8;G;1;2;HZ161;G
1979;8;G;1;2;MA001;G
1979;9;G;1;2;F 001;G
1979;9;G;1;2;HC141;G
1979;9;G;1;2;HC151;G
1979;9;G;1;2;HC161;G
1979;9;G;1;2;HC181;G
1979;9;G;1;2;HC281;G
1979;9;G;1;2;HC291;G
1979;9;G;1;2;HC292;G
1979;9;G;1;2;HC293;G
1979;9;G;1;2;HC294;G
1979;9;G;1;2;HZ158;G
1979;9;G;1;2;HZ161;G
1979;9;G;1;2;MA001;G
1979;9;G;2;6;EQ981;G
1979;9;G;2;6;EQ982;G
1979;9;G;2;6;EQ993;G
1979;9;G;3;12;EQ012;G
1979;9;G;3;12;EQ013;G
1979;9;G;3;12;EQ032;G
1979;9;G;3;12;EQ051;G
1979;9;G;3;12;EQ092;G
1979;9;G;3;12;EQ961;G
1979;9;G;3;12;F 640;G
1979;10;G;1;2;F 001;G
1979;10;G;1;2;HC141;G
1979;10;G;1;2;HC151;G
1979;10;G;1;2;HC161;G
1979;10;G;1;2;HC181;G
1979;10;G;1;2;HC281;G
1979;10;G;1;2;HC291;G
1979;10;G;1;2;HC292;G
1979;10;G;1;2;HC293;G
1979;10;G;1;2;HC294;G
1979;10;G;1;2;HZ158;G
1979;10;G;1;2;HZ161;G
1979;10;G;1;2;MA001;G
1979;10;G;2;16;BA---;
1979;10;G;2;16;BB---;
1979;10;G;2;16;BC---;
1979;10;G;2;16;BE---;
1979;10;G;2;16;BF---;
1979;10;G;2;16;BG---;
1979;10;G;2;16;BH---;
1979;10;G;2;16;BL---;
1979;10;G;2;16;BM---;
1979;10;G;2;16;BO---;
1979;10;G;2;16;BP---;
1979;10;G;2;16;BT---;
1979;10;G;2;16;BV---;
1979;10;G;2;16;BZ---;
1979;10;G;2;16;EA---;
1979;10;G;2;16;EC---;
1979;10;G;2;16;EE---;
1979;10;G;2;16;EM---;
1979;10;G;2;16;EQ---;
1979;10;G;2;16;ET---;
1979;10;G;2;16;F----;
1979;10;G;2;16;FA---;
1979;10;G;2;16;HE---;
1979;10;G;2;16;MA---;
1979;10;G;2;16;MC---;
1979;10;G;2;16;MD---;
1979;10;G;2;16;ME---;
1979;10;G;2;16;MS---;
1979;10;G;2;16;Q ---;
1979;10;G;2;16;TA---;
1979;11;G;1;2;F 001;G
1979;11;G;1;2;HC141;G
1979;11;G;1;2;HC151;G
1979;11;G;1;2;HC161;G
1979;11;G;1;2;HC181;G
1979;11;G;1;2;HC281;G
1979;11;G;1;2;HC291;G
1979;11;G;1;2;HC292;G
1979;11;G;1;2;HC293;G
1979;11;G;1;2;HC294;G
1979;11;G;1;2;HZ158;G
1979;11;G;1;2;HZ161;G
1979;11;G;1;2;MA001;G
1979;12;G;1;2;F 001;G
1979;12;G;1;2;HC141;G
1979;12;G;1;2;HC151;G
1979;12;G;1;2;HC161;G
1979;12;G;1;2;HC181;G
1979;12;G;1;2;HC281;G
1979;12;G;1;2;HC291;G
1979;12;G;1;2;HC292;G
1979;12;G;1;2;HC293;G
1979;12;G;1;2;HC294;G
1979;12;G;1;2;HZ158;G
1979;12;G;1;2;HZ161;G
1979;12;G;1;2;MA001;G
1979;13;G;1;2;F 001;G
1979;13;G;1;2;HC141;G
1979;13;G;1;2;HC151;G
1979;13;G;1;2;HC161;G
1979;13;G;1;2;HC181;G
1979;13;G;1;2;HC281;G
1979;13;G;1;2;HC291;G
1979;13;G;1;2;HC292;G
1979;13;G;1;2;HC293;G
1979;13;G;1;2;HC294;G
1979;13;G;1;2;HZ158;G
1979;13;G;1;2;HZ161;G
1979;13;G;1;2;MA001;G
1979;16;G;1;12;HE---;
1979;16;G;1;12;HL---;
1979;16;G;1;12;LA---;
1979;16;G;2;4;H 241;G
1979;16;G;2;4;HC-4-;
1979;16;G;2;4;HS-4-;
1979;16;G;2;4;HZ-4-;
1979;16;G;3;4;HC-5-;
1979;16;G;3;4;HS-5-;
1979;16;G;3;4;HZ-5-;
1979;16;G;4;4;HC-6-;
1979;16;G;4;4;HS-6-;
1979;16;G;4;4;HZ-6-;
1979;16;G;5;8;HC-7-;
1979;16;G;5;8;HG---;
1979;16;G;5;8;HS-7-;
1979;16;G;6;4;HC-8-;
1979;16;G;6;4;HH-8-;
1979;16;G;6;4;HS-8-;
1979;17;G;1;10;HC---;
1979;17;G;1;10;HE534;G
1979;17;G;1;10;HE691;G
1979;17;G;1;10;HL---;
1979;17;G;1;10;MC111;G
1979;17;G;1;10;MS415;G
1979;18;G;1;24;BF---;
1979;18;G;1;24;EP---;
1979;18;G;1;24;HC---;
1979;18;G;1;24;HL---;
1979;18;G;1;24;MA---;
1979;18;G;1;24;MC---;
1979;18;G;1;24;ME---;
1979;18;G;1;24;TL---;
1979;18;G;2;6;-----;
1979;18;G;3;4;HL113;G
1979;18;G;3;4;HL114;G
1979;18;G;4;4;HL213;G
1979;18;G;4;4;HL214;G
1979;20;G;1;16;EP---;
1979;20;G;2;8;-----;
1979;21;G;1;2;HC---;
1979;21;G;1;2;HL---;
1979;22;G;1;9;-----;
1980;2;G;1;2;F 001;G
1980;2;G;1;2;HE---;
1980;2;G;1;2;HG---;
1980;2;G;1;2;HH---;
1980;2;G;1;2;HL---;
1980;2;G;1;2;HZ---;
1980;2;G;1;2;MA001;G
1980;2;G;2;6;ME651;G
1980;2;G;2;6;ME715;G
1980;2;G;2;6;ME721;G
1980;2;G;3;28;EA---;
1980;2;G;3;28;F ---;
1980;2;G;3;28;HE---;
1980;2;G;3;28;MA---;
1980;2;G;3;28;MC---;
1980;2;G;3;28;ME501;G
1980;2;G;3;28;ME513;G
1980;2;G;3;28;ME601;G
1980;2;G;3;28;ME602;G
1980;2;G;3;28;ME603;G
1980;2;G;3;28;ME607;G
1980;2;G;3;28;ME661;G
1980;2;G;3;28;ME701;G
1980;2;G;3;28;ME702;G
1980;2;G;3;28;ME703;G
1980;2;G;3;28;ME705;G
1980;2;G;3;28;ME714;G
1980;2;G;3;28;ME716;G
1980;2;G;3;28;ME722;G
1980;2;G;3;28;ME731;G
1980;2;G;3;28;ME831;G
1980;2;G;3;28;ME841;G
1980;2;G;3;28;ME842;G
1980;2;G;3;28;MS---;
1980;2;G;4;17;-----;
1980;3;G;1;2;F 001;G
1980;3;G;1;2;HE---;
1980;3;G;1;2;HG---;
1980;3;G;1;2;HH---;
1980;3;G;1;2;HL---;
1980;3;G;1;2;HZ---;
1980;3;G;1;2;LA---;
1980;3;G;1;2;MA001;G
1980;3;G;2;21;-----;
1980;4;G;1;2;FM001;G
1980;4;G;1;2;FM002;G
1980;4;G;1;2;PB101;G
1980;4;G;1;2;PB102;G
1980;4;G;1;2;PB201;G
1980;4;G;1;2;PB202;G
1980;8;G;1;2;F 001;G
1980;8;G;1;2;HG023;G
1980;8;G;1;2;HZ291;G
1980;8;G;1;2;HZ292;G
1980;8;G;1;2;HZ293;G
1980;8;G;1;2;MA001;G
1980;9;G;1;2;F 001;G
1980;9;G;1;2;HG023;G
1980;9;G;1;2;HZ291;G
1980;9;G;1;2;HZ292;G
1980;9;G;1;2;HZ293;G
1980;9;G;1;2;MA001;G
1980;9;G;2;4;EQ941;G
1980;9;G;2;4;EQ951;G
1980;9;G;2;4;EQ961;G
1980;9;G;3;8;EQ041;G
1980;9;G;3;8;EQ052;G
1980;9;G;3;8;EQ061;G
1980;9;G;3;8;EQ071;G
1980;9;G;3;8;EQ081;G
1980;10;G;1;2;F 001;G
1980;10;G;1;2;HG023;G
1980;10;G;1;2;HZ291;G
1980;10;G;1;2;HZ292;G
1980;10;G;1;2;HZ293;G
1980;10;G;1;2;MA001;G
1980;10;G;2;16;-----;
1980;11;G;1;2;F 001;G
1980;11;G;1;2;HG023;G
1980;11;G;1;2;HZ291;G
1980;11;G;1;2;HZ292;G
1980;11;G;1;2;HZ293;G
1980;11;G;1;2;MA001;G
1980;11;G;2;2;EA001;G
1980;11;G;2;2;EA002;G
1980;11;G;2;2;EA003;G
1980;11;G;2;2;EA004;G
1980;11;G;2;2;EA005;G
1980;11;G;3;7;EA0--;
1980;11;G;3;7;EA612;G
1980;11;G;3;7;EA613;G
1980;11;G;3;7;EA8--;
1980;11;G;3;7;EA9--;
1980;11;G;3;7;EE0--;
1980;11;G;3;7;EE8--;
1980;11;G;3;7;EE9--;
1980;11;G;3;7;ET0--;
1980;11;G;3;7;ET8--;
1980;11;G;3;7;ET9--;
1980;12;G;1;2;F 001;G
1980;12;G;1;2;HZ291;G
1980;12;G;1;2;HZ292;G
1980;12;G;1;2;HZ293;G
1980;13;G;1;2;F 001;G
1980;13;G;1;2;HG023;G
1980;13;G;1;2;HZ291;G
1980;13;G;1;2;HZ292;G
1980;13;G;1;2;HZ293;G
1980;13;G;1;2;MA001;G
1980;16;G;1;16;B----;
1980;16;G;1;16;D----;
1980;16;G;1;16;E----;
1980;16;G;1;16;F----;
1980;16;G;1;16;HL---;
1980;16;G;1;16;M----;
1980;16;G;1;16;Q----;
1980;16;G;1;16;T----;
1980;16;G;2;52;HE---;
1980;16;G;2;52;HG---;
1980;16;G;2;52;HH---;
1980;16;G;2;52;HZ---;
1980;17;G;1;16;HE424;G
1980;17;G;1;16;HE624;G
1980;17;G;1;16;HE723;G
1980;17;G;1;16;HE724;G
1980;17;G;1;16;HE821;G
1980;17;G;1;16;HE822;G
1980;17;G;1;16;HE823;G
1980;17;G;1;16;HE824;G
1980;17;G;2;20;EF2--;
1980;17;G;2;20;EF201;G
1980;17;G;2;20;EF3--;
1980;17;G;2;20;EF301;G
1980;17;G;2;20;EF4--;
1980;17;G;2;20;EF401;G
1980;17;G;2;20;EF9--;
1980;17;G;2;20;EP---;
1980;17;G;2;20;HE539;G
1980;17;G;2;20;HE639;G
1980;17;G;2;20;HG---;
1980;17;G;2;20;HG024;G
1980;17;G;2;20;HG042;G
1980;17;G;2;20;HH---;
1980;17;G;2;20;HL---;
1980;17;G;2;20;HZ---;
1980;17;G;2;20;LA---;
1980;17;G;2;20;MC111;G
1980;17;G;2;20;MU---;
1980;17;G;2;20;TL---;
1980;18;G;1;24;BF---;
1980;18;G;1;24;EP---;
1980;18;G;1;24;HG---;
1980;18;G;1;24;HH---;
1980;18;G;1;24;HL---;
1980;18;G;1;24;HZ---;
1980;18;G;1;24;MA---;
1980;18;G;1;24;MC---;
1980;18;G;1;24;ME---;
1980;18;G;1;24;TL---;
1980;18;G;2;6;-----;
1980;19;G;1;44;HC484;G
1980;19;G;1;44;HC683;G
1980;19;G;1;44;HC781;G
1980;19;G;1;44;HC782;G
1980;19;G;1;44;HC881;G
1980;19;G;1;44;HC882;G
1980;19;G;1;44;HH184;G
1980;19;G;1;44;HH283;G
1980;19;G;1;44;HH486;G
1980;19;G;1;44;HH588;G
1980;19;G;1;44;HH686;G
1980;19;G;1;44;HH688;G
1980;19;G;1;44;HH7--;
1980;19;G;1;44;HH884;G
1980;19;G;1;44;HH885;G
1980;19;G;1;44;HH886;G
1980;20;G;1;24;EP221;G
1980;20;G;1;24;EP223;G
1980;20;G;1;24;EP242;G
1980;20;G;1;24;EP243;G
1980;20;G;1;24;EP311;G
1980;20;G;1;24;EP324;G
1980;20;G;1;24;EP331;G
1980;20;G;1;24;EP341;G
1980;20;G;1;24;EP343;G
1980;20;G;1;24;EP350;G
1980;20;G;1;24;EP351;G
1980;20;G;1;24;EP352;G
1980;20;G;1;24;EP353;G
1980;20;G;1;24;EP354;G
1980;20;G;1;24;EP411;G
1980;20;G;1;24;EP412;G
1980;20;G;1;24;EP422;G
1980;20;G;1;24;EP432;G
1980;20;G;1;24;EP441;G
1980;20;G;1;24;EP521;G
1980;20;G;1;24;EP522;G
1980;20;G;1;24;EP523;G
1980;20;G;1;24;EP524;G
1980;20;G;1;24;EP525;G
1980;20;G;1;24;EP532;G
1980;20;G;1;24;EP542;G
1980;20;G;1;24;EP612;G
1980;20;G;1;24;EP623;G
1980;20;G;1;24;EP631;G
1980;20;G;1;24;EP632;G
1980;20;G;1;24;EP641;G
1980;20;G;1;24;EP642;G
1980;20;G;1;24;EP711;G
1980;20;G;1;24;EP721;G
1980;20;G;1;24;EP731;G
1980;20;G;1;24;EP732;G
1980;20;G;1;24;EP741;G
1980;20;G;2;8;EP---;
1980;20;G;2;8;EP511;G
1980;20;G;2;8;EP521;G
1980;20;G;2;8;EP531;G
1980;20;G;2;8;EP551;G
1980;20;G;2;8;EP741;G
1980;20;G;2;8;EP755;G
1980;20;G;2;8;EP840;G
1980;20;G;3;12;-----;
1980;21;G;1;2;HL---;
1980;21;G;1;2;HZ---;
1980;22;G;1;9;-----;
1981;2;G;1;6;ME651;G
1981;2;G;1;6;ME715;G
1981;2;G;1;6;ME721;G
1981;2;G;2;9;ME601;G
1981;2;G;2;9;ME607;G
1981;2;G;2;9;ME661;G
1981;2;G;2;9;ME701;G
1981;2;G;2;9;ME705;G
1981;2;G;2;9;ME714;G
1981;2;G;2;9;ME716;G
1981;2;G;2;9;ME731;G
1981;2;G;2;9;ME801;G
1981;2;G;2;9;ME831;G
1981;2;G;2;9;ME841;G
1981;2;G;2;9;ME842;G
1981;2;G;3;9;EA616;G
1981;2;G;3;9;HE111;G
1981;2;G;3;9;HE211;G
1981;2;G;3;9;HE501;G
1981;2;G;3;9;MA502;G
1981;2;G;3;9;MA602;G
1981;2;G;3;9;MC300;G
1981;2;G;3;9;MC301;G
1981;2;G;3;9;MS415;G
1981;2;G;3;9;MS511;G
1981;2;G;3;9;MS515;G
1981;2;G;3;9;MS613;G
1981;2;G;4;12;-----;
1981;8;G;1;2;F 001;G
1981;8;G;1;2;HG023;G
1981;8;G;1;2;HZ291;G
1981;8;G;1;2;HZ292;G
1981;8;G;1;2;HZ293;G
1981;9;G;1;2;F 001;G
1981;9;G;1;2;HG023;G
1981;9;G;1;2;HZ291;G
1981;9;G;1;2;HZ292;G
1981;9;G;1;2;HZ293;G
1981;9;G;1;2;MA001;G
1981;9;G;2;12;EQ041;G
1981;9;G;2;12;EQ052;G
1981;9;G;2;12;EQ061;G
1981;9;G;2;12;EQ071;G
1981;9;G;2;12;EQ081;G
1981;9;G;2;12;EQ941;G
1981;9;G;2;12;EQ951;G
1981;9;G;2;12;EQ961;G
1981;10;G;1;2;F 001;G
1981;10;G;1;2;HG023;G
1981;10;G;1;2;HZ291;G
1981;10;G;1;2;HZ292;G
1981;10;G;1;2;HZ293;G
1981;10;G;1;2;MA001;G
1981;10;G;2;9;-----;
1981;11;G;1;2;F 001;G
1981;11;G;1;2;HG023;G
1981;11;G;1;2;HZ291;G
1981;11;G;1;2;HZ292;G
1981;11;G;1;2;HZ293;G
1981;11;G;1;2;MA001;G
1981;11;G;2;2;EA001;G
1981;11;G;2;2;EA002;G
1981;11;G;2;2;EA003;G
1981;11;G;2;2;EA004;G
1981;11;G;2;2;EA005;G
1981;11;G;2;2;EA006;G
1981;12;G;1;2;F 001;G
1981;12;G;1;2;HZ291;G
1981;12;G;1;2;HZ292;G
1981;12;G;1;2;HZ293;G
1981;13;G;1;2;F 001;G
1981;13;G;1;2;HG023;G
1981;13;G;1;2;HZ291;G
1981;13;G;1;2;HZ292;G
1981;13;G;1;2;HZ293;G
1981;13;G;2;9;FA624;G
1981;13;G;2;9;TA034;G
1981;13;G;2;9;TA723;G
1981;13;G;2;9;TA813;G
1981;13;G;2;9;TA820;G
1981;13;G;2;9;TA823;G
1981;13;G;2;9;TA838;G
1981;13;G;2;9;TA840;G
1981;13;G;2;9;TA913;G
1981;13;G;2;9;TA923;G
1981;13;G;2;9;TA924;G
1981;13;G;2;9;TA928;G
1981;13;G;2;9;TA938;G
1981;16;G;1;16;B----;
1981;16;G;1;16;D----;
1981;16;G;1;16;E----;
1981;16;G;1;16;F----;
1981;16;G;1;16;HL---;
1981;16;G;1;16;M----;
1981;16;G;1;16;Q----;
1981;16;G;1;16;T----;
1981;16;G;2;52;HE---;
1981;16;G;2;52;HG---;
1981;16;G;2;52;HH---;
1981;16;G;2;52;HZ---;
1981;17;G;1;16;HE424;G
1981;17;G;1;16;HE624;G
1981;17;G;1;16;HE723;G
1981;17;G;1;16;HE724;G
1981;17;G;1;16;HE821;G
1981;17;G;1;16;HE822;G
1981;17;G;1;16;HE823;G
1981;17;G;1;16;HE824;G
1981;17;G;2;20;EP---;
1981;17;G;2;20;HE539;G
1981;17;G;2;20;HE639;G
1981;17;G;2;20;HG---;
1981;17;G;2;20;HG024;G
1981;17;G;2;20;HG042;G
1981;17;G;2;20;HH---;
1981;17;G;2;20;HL---;
1981;17;G;2;20;HZ---;
1981;17;G;2;20;MC111;G
1981;17;G;2;20;MU---;
1981;17;G;2;20;TL---;
1981;18;G;1;24;BF---;
1981;18;G;1;24;EP---;
1981;18;G;1;24;HG---;
1981;18;G;1;24;HH---;
1981;18;G;1;24;HL---;
1981;18;G;1;24;HZ---;
1981;18;G;1;24;MA---;
1981;18;G;1;24;MC---;
1981;18;G;1;24;ME---;
1981;18;G;1;24;TL---;
1981;18;G;2;6;-----;
1981;18;G;3;4;HL113;G
1981;18;G;3;4;HL114;G
1981;18;G;4;4;HL213;G
1981;18;G;4;4;HL214;G
1981;18;G;4;4;LA213;G
1981;19;G;1;44;HC484;G
1981;19;G;1;44;HC683;G
1981;19;G;1;44;HC781;G
1981;19;G;1;44;HC782;G
1981;19;G;1;44;HC881;G
1981;19;G;1;44;HC882;G
1981;19;G;1;44;HH184;G
1981;19;G;1;44;HH283;G
1981;19;G;1;44;HH486;G
1981;19;G;1;44;HH588;G
1981;19;G;1;44;HH686;G
1981;19;G;1;44;HH688;G
1981;19;G;1;44;HH7--;
1981;19;G;1;44;HH884;G
1981;19;G;1;44;HH885;G
1981;19;G;1;44;HH886;G
1981;20;G;1;24;EL300;G
1981;20;G;1;24;EP221;G
1981;20;G;1;24;EP223;G
1981;20;G;1;24;EP240;G
1981;20;G;1;24;EP242;G
1981;20;G;1;24;EP243;G
1981;20;G;1;24;EP310;G
1981;20;G;1;24;EP311;G
1981;20;G;1;24;EP324;G
1981;20;G;1;24;EP331;G
1981;20;G;1;24;EP341;G
1981;20;G;1;24;EP343;G
1981;20;G;1;24;EP344;G
1981;20;G;1;24;EP345;G
1981;20;G;1;24;EP352;G
1981;20;G;1;24;EP353;G
1981;20;G;1;24;EP354;G
1981;20;G;1;24;EP355;G
1981;20;G;1;24;EP360;G
1981;20;G;1;24;EP368;G
1981;20;G;1;24;EP369;G
1981;20;G;1;24;EP410;G
1981;20;G;1;24;EP411;G
1981;20;G;1;24;EP412;G
1981;20;G;1;24;EP422;G
1981;20;G;1;24;EP432;G
